respondent_id,xyz_vaccine,seasonal_vaccine
40324,0.066940706,0.322584326
40325,0.024532451,0.354851785
40326,0.040809087,0.028479711
40327,0.005251633,0.013273164
40328,0.062677553,0.395291616
40329,0.092828354,0.176383767
40330,0.650695476,0.683410496
40331,0.075524611,0.470361004
40332,0.025220837,0.005447073
40333,0.53819615,0.058213681
40334,0.088188114,0.74618019
40335,0.228652736,0.719221857
40336,0.096447204,0.112269353
40337,0.146583813,0.956543495
40338,0.06389081,0.45954574
40339,0.151646131,0.322091831
40340,0.37839797,0.935426333
40341,0.237408159,0.81598175
40342,0.010786736,0.181293711
40343,0.080864285,0.678621162
40344,0.524037908,0.775143976
40345,0.061571244,0.007132609
40346,0.607054276,0.884806975
40347,0.712276827,0.459435449
40348,0.066233367,0.391337834
40349,0.566474,0.925654952
40350,0.147886288,0.116919406
40351,0.584353772,0.912280795
40352,0.420479479,0.969527926
40353,0.140538208,0.257806634
40354,0.077278308,0.277252281
40355,0.009404385,0.030608201
40356,0.271177458,0.32275809
40357,0.134946615,0.66770144
40358,0.802468827,0.265672103
40359,0.015194736,0.610877985
40360,0.13386342,0.062367349
40361,0.21337256,0.732549733
40362,0.005328899,0.021987056
40363,0.073578119,0.066953069
40364,0.134447011,0.925955355
40365,0.525028909,0.197718276
40366,0.181962471,0.188268323
40367,0.083322704,0.445800324
40368,0.195414772,0.598140001
40369,0.221492542,0.240041633
40370,0.258453191,0.673367793
40371,0.040192836,0.254472715
40372,0.095490989,0.154470995
40373,0.048088189,0.046130593
40374,0.18558402,0.974213403
40375,0.070657131,0.718479354
40376,0.064836283,0.631746685
40377,0.823870447,0.905583258
40378,0.118744756,0.383549817
40379,0.241529793,0.313332121
40380,0.111211327,0.027692802
40381,0.047262392,0.837180535
40382,0.035011541,0.096768882
40383,0.153469927,0.433967533
40384,0.091855584,0.848208586
40385,0.066769523,0.218074482
40386,0.059557193,0.681803327
40387,0.124484776,0.219594129
40388,0.296905039,0.201466831
40389,0.817800977,0.927084977
40390,0.156105339,0.479936616
40391,0.342109115,0.90138564
40392,0.084819026,0.452217437
40393,0.691885535,0.861827126
40394,0.046360257,0.286778016
40395,0.088616022,0.778580297
40396,0.459545167,0.823868803
40397,0.162121434,0.440481866
40398,0.535699129,0.893309909
40399,0.194265324,0.756951235
40400,0.1436151,0.474579034
40401,0.062494326,0.19603177
40402,0.077569582,0.09407005
40403,0.033839883,0.294465766
40404,0.034654672,0.139724462
40405,0.104000812,0.901458779
40406,0.602105155,0.868601743
40407,0.175837585,0.459116878
40408,0.031715738,0.342347059
40409,0.426101037,0.403178894
40410,0.051883522,0.324830084
40411,0.101795383,0.262751927
40412,0.044369877,0.56837008
40413,0.16528803,0.666403671
40414,0.13728989,0.869341683
40415,0.057432071,0.057329366
40416,0.082295991,0.346936838
40417,0.022731501,0.046271618
40418,0.086721553,0.222319385
40419,0.032790716,0.09369339
40420,0.103579949,0.869948904
40421,0.10606249,0.482720133
40422,0.63360507,0.654442258
40423,0.430578858,0.370692608
40424,0.048760758,0.039431098
40425,0.086293679,0.389198523
40426,0.19504394,0.493181706
40427,0.150261896,0.152543914
40428,0.298412462,0.25146502
40429,0.654486427,0.911922478
40430,0.822846545,0.973520197
40431,0.011393208,0.030093501
40432,0.112257705,0.346586195
40433,0.023164114,0.101926571
40434,0.029318388,0.082489585
40435,0.051444388,0.770053615
40436,0.062735011,0.056092794
40437,0.181010683,0.906824126
40438,0.183869955,0.757325558
40439,0.027833248,0.60015309
40440,0.011484698,0.158846768
40441,0.667428788,0.165380186
40442,0.093446345,0.27926551
40443,0.047285141,0.37328706
40444,0.101787611,0.194712273
40445,0.32123703,0.601159283
40446,0.112271884,0.334555585
40447,0.586300243,0.520743651
40448,0.116667733,0.42624706
40449,0.044954242,0.845834214
40450,0.114966118,0.163898981
40451,0.559357101,0.693454645
40452,0.098741895,0.20178036
40453,0.87000659,0.967990285
40454,0.044346076,0.053453112
40455,0.753927519,0.8860793
40456,0.261691899,0.320500397
40457,0.063692371,0.829590936
40458,0.09401006,0.158247277
40459,0.895831663,0.960224302
40460,0.069373999,0.919209402
40461,0.090992049,0.289485014
40462,0.574702034,0.809892361
40463,0.136150189,0.882980899
40464,0.19132348,0.392613292
40465,0.027779238,0.172688067
40466,0.026995659,0.500430735
40467,0.162527954,0.450504317
40468,0.127146875,0.72898171
40469,0.073167595,0.434652321
40470,0.039712526,0.464839899
40471,0.181173445,0.320098304
40472,0.020471903,0.09502903
40473,0.129449367,0.42067037
40474,0.184982731,0.375809922
40475,0.147432003,0.384866141
40476,0.08196131,0.024925094
40477,0.34946632,0.524418331
40478,0.057552426,0.289155163
40479,0.207475838,0.379281263
40480,0.596737641,0.784467417
40481,0.070669193,0.288409932
40482,0.802124581,0.573563628
40483,0.017561383,0.114626879
40484,0.809814138,0.981042148
40485,0.158842844,0.573089797
40486,0.096947392,0.078564539
40487,0.037976903,0.35062516
40488,0.318209254,0.770841877
40489,0.306145733,0.504371753
40490,0.278900871,0.447899536
40491,0.170083627,0.494327976
40492,0.352653354,0.672162929
40493,0.058712844,0.488931162
40494,0.007385619,0.020455625
40495,0.20059951,0.610160204
40496,0.174183814,0.79223858
40497,0.080462968,0.781844828
40498,0.014134796,0.307069589
40499,0.183240372,0.318029153
40500,0.107840073,0.08264338
40501,0.034772357,0.454462203
40502,0.037586133,0.166786434
40503,0.035065891,0.679008882
40504,0.042618139,0.098453483
40505,0.145936005,0.350070597
40506,0.099816328,0.772258783
40507,0.188310718,0.693626992
40508,0.354174096,0.364146172
40509,0.078484383,0.228283269
40510,0.170513033,0.97662415
40511,0.38466848,0.806149066
40512,0.50642899,0.741174009
40513,0.09715011,0.476244634
40514,0.086415342,0.964561621
40515,0.171148039,0.825099238
40516,0.296160225,0.866831017
40517,0.110905264,0.267890329
40518,0.012716924,0.022011479
40519,0.43167007,0.367397108
40520,0.788741214,0.960007011
40521,0.606187785,0.9032125
40522,0.110253463,0.636219899
40523,0.025849957,0.532005752
40524,0.084157243,0.563299186
40525,0.75956988,0.916910791
40526,0.142992225,0.472611231
40527,0.643017254,0.868719919
40528,0.025451013,0.125968143
40529,0.177085271,0.120075476
40530,0.069804642,0.208733646
40531,0.033133008,0.505586961
40532,0.039398968,0.212466866
40533,0.637089214,0.929007775
40534,0.145818036,0.327610057
40535,0.257986807,0.439501122
40536,0.071807768,0.103914781
40537,0.012653927,0.236530188
40538,0.062408353,0.938367534
40539,0.044134596,0.690099021
40540,0.457393728,0.555037372
40541,0.092983147,0.934402129
40542,0.050127326,0.01600788
40543,0.11449651,0.173212386
40544,0.044615218,0.219217007
40545,0.117291138,0.769533332
40546,0.126388199,0.339278564
40547,0.292145634,0.569556683
40548,0.171590882,0.395054589
40549,0.06035149,0.82572037
40550,0.010625841,0.048949211
40551,0.135000614,0.277152345
40552,0.077698579,0.434628043
40553,0.227172969,0.354233175
40554,0.828098555,0.793490869
40555,0.048412052,0.286804022
40556,0.106103007,0.209111876
40557,0.149719985,0.471983936
40558,0.446147974,0.594025162
40559,0.251787756,0.699228314
40560,0.125804842,0.830389704
40561,0.057247569,0.493097974
40562,0.11974724,0.051764795
40563,0.030639741,0.160350193
40564,0.296249106,0.401889561
40565,0.710261313,0.242272094
40566,0.007350037,0.040676956
40567,0.451300791,0.716603224
40568,0.036691554,0.155126365
40569,0.207071858,0.967388096
40570,0.570646647,0.492365211
40571,0.075655463,0.814042286
40572,0.053332399,0.607157114
40573,0.040076066,0.246071597
40574,0.021738785,0.74252613
40575,0.801032046,0.53961738
40576,0.014472395,0.029934568
40577,0.109535581,0.121430768
40578,0.14148638,0.03668258
40579,0.012947951,0.173304629
40580,0.035327156,0.170870132
40581,0.15174684,0.270750015
40582,0.522077337,0.879972429
40583,0.060752209,0.1850844
40584,0.176224687,0.382040449
40585,0.045442589,0.119488155
40586,0.04967864,0.132110407
40587,0.282132507,0.392932351
40588,0.161605425,0.776933123
40589,0.079490557,0.379486983
40590,0.345149949,0.945910122
40591,0.128461539,0.924653898
40592,0.182156714,0.520402406
40593,0.051003267,0.357296816
40594,0.0649084,0.081945105
40595,0.178278932,0.901533252
40596,0.033783145,0.668153549
40597,0.106044065,0.971099262
40598,0.094375059,0.358823979
40599,0.027317512,0.11266964
40600,0.124371262,0.346278009
40601,0.134450123,0.407781546
40602,0.01279728,0.053146183
40603,0.105526279,0.222561765
40604,0.441088423,0.043024986
40605,0.770432105,0.584790251
40606,0.29992608,0.76558749
40607,0.114650999,0.656719607
40608,0.0373201,0.141470343
40609,0.107035339,0.246862875
40610,0.434850486,0.796027958
40611,0.076237516,0.159214697
40612,0.198987543,0.696281069
40613,0.290713881,0.434227259
40614,0.070027653,0.070377907
40615,0.029079301,0.081636401
40616,0.037364048,0.213412757
40617,0.038604851,0.86010273
40618,0.008632038,0.030227343
40619,0.265739508,0.838793738
40620,0.540512402,0.781495543
40621,0.144624349,0.307220836
40622,0.057008896,0.102019
40623,0.167905242,0.752430598
40624,0.702178482,0.880262376
40625,0.069150994,0.644446658
40626,0.011804904,0.058615958
40627,0.090650858,0.537407174
40628,0.007277536,0.042305668
40629,0.121228154,0.421681964
40630,0.193297792,0.476023238
40631,0.028606855,0.196761843
40632,0.652471109,0.510302276
40633,0.037660543,0.30172135
40634,0.170542017,0.377146127
40635,0.072889007,0.87641635
40636,0.065559818,0.577213389
40637,0.574742444,0.822848957
40638,0.046578544,0.870389692
40639,0.111163344,0.498436755
40640,0.139609737,0.776325947
40641,0.033749926,0.193887585
40642,0.093695565,0.199080156
40643,0.147559392,0.290501499
40644,0.105592864,0.439147649
40645,0.022324157,0.06889378
40646,0.396026837,0.876280756
40647,0.605248058,0.940553891
40648,0.214490568,0.873347868
40649,0.040695396,0.725434461
40650,0.753642642,0.930523073
40651,0.227725093,0.64557421
40652,0.28953309,0.510322744
40653,0.061811664,0.170162949
40654,0.108005069,0.212416009
40655,0.058425496,0.11105254
40656,0.079952575,0.129596396
40657,0.206881535,0.57706631
40658,0.089866752,0.473779948
40659,0.020151123,0.182993724
40660,0.228473079,0.382686201
40661,0.031085599,0.11382617
40662,0.831429306,0.941181165
40663,0.596160654,0.749250763
40664,0.542992479,0.84425761
40665,0.067941622,0.117487091
40666,0.148205679,0.470719794
40667,0.167632931,0.457752706
40668,0.177399231,0.37391706
40669,0.048485153,0.216035121
40670,0.005834543,0.127974724
40671,0.30219673,0.636382934
40672,0.722019632,0.846952945
40673,0.491259552,0.672377748
40674,0.022405827,0.06203147
40675,0.606647956,0.922338679
40676,0.111115957,0.184369581
40677,0.062536786,0.586823468
40678,0.135588134,0.061588576
40679,0.087887271,0.208216483
40680,0.077060119,0.352240668
40681,0.088398714,0.841648209
40682,0.511919263,0.819435219
40683,0.080375173,0.343498007
40684,0.058384851,0.201591338
40685,0.147127949,0.778862927
40686,0.097536508,0.961747168
40687,0.453018316,0.661598981
40688,0.138583852,0.561881025
40689,0.828586318,0.915978919
40690,0.023052403,0.358050819
40691,0.015329555,0.044904589
40692,0.328844188,0.571903093
40693,0.021964734,0.858517901
40694,0.0412208,0.938468213
40695,0.046929676,0.284723905
40696,0.010660249,0.024790078
40697,0.201954207,0.332534226
40698,0.125558191,0.741956142
40699,0.871173346,0.974251258
40700,0.268637207,0.583293733
40701,0.604692421,0.779347808
40702,0.51519506,0.297553915
40703,0.3053548,0.506974611
40704,0.728309493,0.955724436
40705,0.148297701,0.320965667
40706,0.028305835,0.152099125
40707,0.670850127,0.908547988
40708,0.554189334,0.835840288
40709,0.143806876,0.434877451
40710,0.826361748,0.337067012
40711,0.0438197,0.952804306
40712,0.025798871,0.119652245
40713,0.211675327,0.701508248
40714,0.053893998,0.116227219
40715,0.861215624,0.868312175
40716,0.020682388,0.217651271
40717,0.131425736,0.233120294
40718,0.068251278,0.722132182
40719,0.055418427,0.218354034
40720,0.135167368,0.571144588
40721,0.158905621,0.927014152
40722,0.105847161,0.417374512
40723,0.049038552,0.052265729
40724,0.168243073,0.188514984
40725,0.059098577,0.358477165
40726,0.116850296,0.113813144
40727,0.076087606,0.133266907
40728,0.060594402,0.250100665
40729,0.039783397,0.408087635
40730,0.11123634,0.555386995
40731,0.06271713,0.317128494
40732,0.037969685,0.045725468
40733,0.040539533,0.968013051
40734,0.084808715,0.092569352
40735,0.332892734,0.684107747
40736,0.129108926,0.453855464
40737,0.006969117,0.058541471
40738,0.291733078,0.959086781
40739,0.049913775,0.053326449
40740,0.061138126,0.330457306
40741,0.036077812,0.088109452
40742,0.055614821,0.172620538
40743,0.37157609,0.899038063
40744,0.312066269,0.781673383
40745,0.015856318,0.878614902
40746,0.021943444,0.08916695
40747,0.177404046,0.34513095
40748,0.078653078,0.587770308
40749,0.179898488,0.498789016
40750,0.049489808,0.022298465
40751,0.024777838,0.891017442
40752,0.13257796,0.255805653
40753,0.625079597,0.821912993
40754,0.037973513,0.136808204
40755,0.126877602,0.902612645
40756,0.182604103,0.33240363
40757,0.106762245,0.507277499
40758,0.360980993,0.86310281
40759,0.13124899,0.276772658
40760,0.071245489,0.782651653
40761,0.658877796,0.8171095
40762,0.132788385,0.576124714
40763,0.012172665,0.100215
40764,0.035315655,0.030293476
40765,0.222834667,0.506488173
40766,0.737148559,0.854300535
40767,0.054617282,0.037502923
40768,0.058509511,0.300749578
40769,0.083346206,0.156867333
40770,0.008940514,0.048554568
40771,0.031083204,0.377108782
40772,0.872030703,0.86246219
40773,0.128458142,0.44708239
40774,0.173772276,0.584140274
40775,0.047075668,0.081325286
40776,0.095626213,0.347683519
40777,0.255465022,0.711336819
40778,0.013334374,0.057871754
40779,0.07934412,0.666901381
40780,0.090438553,0.930414924
40781,0.493496422,0.918251968
40782,0.218791322,0.309598953
40783,0.199079685,0.352085796
40784,0.097054267,0.293817438
40785,0.009401884,0.370772424
40786,0.078169168,0.266373093
40787,0.063367738,0.392849044
40788,0.027902861,0.120526351
40789,0.049660865,0.21810188
40790,0.167894833,0.928825242
40791,0.043458424,0.137055133
40792,0.206396558,0.65579981
40793,0.329834341,0.087826797
40794,0.140991985,0.276128343
40795,0.254740462,0.454487489
40796,0.062945788,0.267456083
40797,0.07787294,0.536462465
40798,0.108932842,0.845456184
40799,0.824634284,0.876473165
40800,0.041310254,0.011975363
40801,0.022946538,0.212904167
40802,0.072053622,0.133360179
40803,0.520893033,0.57783472
40804,0.939276086,0.979997058
40805,0.290250119,0.602406891
40806,0.169505163,0.507619313
40807,0.114769034,0.214148002
40808,0.094821555,0.247078254
40809,0.014565875,0.017275825
40810,0.07266066,0.162141177
40811,0.206231151,0.937546881
40812,0.040308377,0.15751424
40813,0.049789018,0.161298935
40814,0.126202911,0.102785405
40815,0.132331601,0.211991805
40816,0.018959972,0.221530003
40817,0.039762001,0.125254382
40818,0.080570234,0.067852079
40819,0.118941231,0.813904925
40820,0.05228684,0.224215903
40821,0.085677253,0.532368956
40822,0.219280942,0.340058787
40823,0.462364982,0.850717396
40824,0.11059198,0.497198889
40825,0.031668588,0.442035588
40826,0.45505749,0.779420998
40827,0.081080948,0.969771429
40828,0.041628796,0.161773805
40829,0.170079118,0.887961059
40830,0.025370853,0.599331281
40831,0.180842466,0.694370317
40832,0.906094745,0.8212001
40833,0.825589075,0.927705566
40834,0.13379651,0.226757824
40835,0.058743345,0.428996201
40836,0.079710831,0.804308795
40837,0.03859325,0.164052817
40838,0.228494968,0.776420753
40839,0.252685297,0.546842717
40840,0.484457739,0.850784944
40841,0.374161067,0.753766548
40842,0.341291223,0.427495491
40843,0.123559498,0.574684529
40844,0.153370439,0.662902821
40845,0.112888844,0.16512948
40846,0.234289835,0.786131195
40847,0.744250852,0.777560179
40848,0.276978892,0.685151331
40849,0.208437662,0.983068259
40850,0.355592732,0.687969875
40851,0.074030565,0.248111775
40852,0.064387577,0.073534369
40853,0.537175082,0.695541066
40854,0.474977901,0.850883613
40855,0.035870431,0.81939467
40856,0.061583076,0.700613008
40857,0.408574407,0.729784385
40858,0.160619983,0.169749672
40859,0.129475238,0.22730426
40860,0.739299771,0.879786046
40861,0.074530017,0.405801029
40862,0.164262882,0.219234779
40863,0.086715388,0.228307963
40864,0.321037752,0.81582527
40865,0.073826358,0.156007339
40866,0.063772044,0.821311977
40867,0.142296491,0.82306371
40868,0.069863513,0.433200839
40869,0.243048445,0.701655049
40870,0.019169212,0.040434849
40871,0.298136227,0.541366543
40872,0.144050799,0.441469656
40873,0.739813363,0.815327904
40874,0.596915174,0.86333045
40875,0.370578625,0.716469979
40876,0.91467765,0.87751513
40877,0.273903166,0.67091303
40878,0.088628727,0.219043918
40879,0.084299937,0.945933318
40880,0.659845232,0.9603766
40881,0.083423756,0.698786221
40882,0.654073691,0.903801227
40883,0.459690041,0.781376868
40884,0.014372438,0.281085098
40885,0.157874448,0.871803578
40886,0.012767373,0.19739825
40887,0.048094891,0.795830366
40888,0.224461985,0.818865131
40889,0.038424063,0.951816858
40890,0.112896445,0.292107742
40891,0.084375669,0.401296998
40892,0.142252001,0.176984451
40893,0.494967103,0.791900896
40894,0.12899222,0.128760843
40895,0.656290962,0.78124918
40896,0.203254386,0.346128558
40897,0.330270045,0.754712983
40898,0.685228693,0.921810955
40899,0.314435018,0.87261039
40900,0.070219227,0.31730148
40901,0.123140783,0.340749335
40902,0.122271383,0.462532476
40903,0.013866708,0.095857016
40904,0.190080887,0.597295415
40905,0.449177526,0.929136776
40906,0.710018142,0.86364131
40907,0.491344132,0.298999275
40908,0.085380574,0.63875953
40909,0.172812269,0.462834809
40910,0.604010189,0.528254415
40911,0.044600559,0.771166319
40912,0.090431925,0.153118191
40913,0.065654757,0.213849465
40914,0.636191514,0.943980799
40915,0.145677347,0.481084417
40916,0.014363091,0.151859338
40917,0.060697889,0.529694927
40918,0.421064824,0.228251276
40919,0.537644427,0.937994301
40920,0.08405248,0.121377871
40921,0.096538203,0.315497357
40922,0.077789911,0.228246656
40923,0.062206133,0.22941737
40924,0.123755903,0.125663744
40925,0.047243239,0.071668624
40926,0.510334396,0.491322322
40927,0.136412461,0.345901835
40928,0.400569207,0.861865974
40929,0.012604655,0.24902148
40930,0.222194694,0.931250589
40931,0.188770882,0.485158019
40932,0.625018706,0.073870226
40933,0.812688529,0.799203271
40934,0.778808821,0.954604291
40935,0.12616398,0.478352975
40936,0.050420463,0.415347552
40937,0.032777638,0.095284213
40938,0.051353356,0.21561804
40939,0.241793175,0.937006942
40940,0.053530079,0.277865585
40941,0.017089371,0.136827339
40942,0.045623956,0.323744419
40943,0.01230585,0.01680104
40944,0.061995552,0.555758521
40945,0.07364651,0.666212359
40946,0.080015639,0.34098379
40947,0.18605326,0.116160098
40948,0.077302915,0.199335246
40949,0.010170284,0.814220999
40950,0.077280947,0.959360125
40951,0.675539762,0.843821036
40952,0.161625965,0.334369989
40953,0.113776242,0.905481011
40954,0.193779388,0.974272549
40955,0.209094729,0.50096867
40956,0.190001381,0.726261268
40957,0.077488142,0.188534064
40958,0.433928119,0.556985712
40959,0.075519708,0.143443891
40960,0.637417703,0.702944217
40961,0.132045629,0.120042319
40962,0.266343998,0.975540136
40963,0.030267774,0.065570248
40964,0.350460406,0.450531634
40965,0.483648148,0.88478865
40966,0.018831182,0.413330484
40967,0.020287176,0.056858529
40968,0.172421277,0.927879747
40969,0.044464565,0.643130092
40970,0.033778247,0.215312721
40971,0.053166614,0.365024108
40972,0.091569804,0.38038392
40973,0.010339336,0.112472427
40974,0.205994638,0.518742799
40975,0.325689515,0.722700951
40976,0.08139652,0.394876436
40977,0.259734423,0.921061009
40978,0.01622429,0.036643641
40979,0.633245305,0.938486853
40980,0.139934414,0.336200475
40981,0.057869814,0.468696534
40982,0.040091257,0.12898588
40983,0.229828525,0.344357336
40984,0.225011023,0.238367368
40985,0.587985606,0.842792373
40986,0.087358571,0.160947658
40987,0.602002707,0.876352732
40988,0.027534092,0.250138595
40989,0.08518343,0.615323946
40990,0.086060626,0.234000736
40991,0.070981897,0.198961217
40992,0.177930682,0.683598163
40993,0.185991372,0.434833201
40994,0.56012065,0.828762492
40995,0.01781051,0.013848185
40996,0.398321548,0.965031385
40997,0.122487364,0.843117591
40998,0.069280123,0.302852275
40999,0.040485451,0.171084546
41000,0.221012469,0.476965154
41001,0.008106237,0.042926687
41002,0.318875975,0.863953913
41003,0.166457528,0.938325077
41004,0.044948521,0.187176233
41005,0.365190271,0.523992486
41006,0.052480837,0.223158377
41007,0.104647285,0.723055427
41008,0.098753829,0.641689943
41009,0.078233913,0.17523499
41010,0.048655932,0.200224485
41011,0.291468674,0.591123221
41012,0.536229704,0.887582487
41013,0.126739569,0.04775996
41014,0.022880659,0.027799532
41015,0.127889839,0.851891156
41016,0.089055393,0.172326722
41017,0.052552706,0.583917156
41018,0.083366384,0.211063096
41019,0.104852329,0.176609553
41020,0.035794373,0.89433049
41021,0.107700251,0.42330685
41022,0.098767224,0.221130485
41023,0.104236294,0.905373588
41024,0.190855617,0.471550578
41025,0.009688094,0.112534597
41026,0.079263292,0.104674527
41027,0.612346963,0.912347902
41028,0.191701961,0.541399624
41029,0.084374917,0.308043192
41030,0.11366299,0.394667075
41031,0.609753598,0.658156366
41032,0.24743801,0.643686297
41033,0.10507967,0.527474416
41034,0.317159089,0.823112986
41035,0.030417672,0.72483241
41036,0.303264617,0.695550755
41037,0.086638185,0.785176296
41038,0.640268272,0.361414079
41039,0.00834789,0.09253752
41040,0.006135934,0.024700275
41041,0.091051797,0.021999587
41042,0.834722458,0.568911314
41043,0.042962151,0.12746108
41044,0.319576949,0.289873168
41045,0.069949679,0.951451935
41046,0.040899776,0.069749506
41047,0.19918275,0.231505472
41048,0.250976144,0.282605938
41049,0.152170655,0.199682523
41050,0.341401731,0.455818557
41051,0.233282407,0.966886702
41052,0.054248441,0.772205516
41053,0.425040809,0.909699782
41054,0.746018155,0.367312774
41055,0.029303551,0.085519783
41056,0.147386898,0.283892819
41057,0.019909512,0.057380465
41058,0.056163602,0.889119445
41059,0.00428647,0.038857442
41060,0.527617601,0.370650941
41061,0.268061055,0.150857713
41062,0.130263485,0.958116383
41063,0.060929945,0.292752134
41064,0.185843752,0.710661589
41065,0.038709004,0.025822187
41066,0.029449537,0.026767736
41067,0.091715271,0.439662257
41068,0.108270928,0.623786154
41069,0.776432593,0.896855001
41070,0.272161358,0.476026103
41071,0.115294527,0.307738082
41072,0.131874428,0.25878222
41073,0.116557637,0.944217547
41074,0.125359589,0.284622184
41075,0.107662864,0.248770243
41076,0.291859403,0.592315507
41077,0.027469219,0.064763311
41078,0.329627713,0.6599076
41079,0.044837255,0.164498683
41080,0.090234062,0.190312759
41081,0.058890547,0.64942195
41082,0.501776775,0.675245445
41083,0.122290901,0.51558965
41084,0.108751355,0.910313817
41085,0.392254989,0.657578083
41086,0.053516826,0.255244069
41087,0.141465074,0.866334833
41088,0.233167383,0.610056975
41089,0.853391185,0.900465735
41090,0.025278196,0.41134558
41091,0.92679524,0.969116856
41092,0.087955911,0.280709084
41093,0.084333589,0.08232583
41094,0.102806685,0.159166844
41095,0.150517789,0.340877197
41096,0.01458836,0.048736387
41097,0.279664056,0.476727278
41098,0.159648897,0.244877087
41099,0.138707336,0.565216075
41100,0.376300382,0.540138712
41101,0.050068696,0.403636848
41102,0.376861531,0.70893479
41103,0.027199422,0.10575685
41104,0.093194533,0.102297328
41105,0.231947109,0.228255835
41106,0.157205339,0.562566695
41107,0.718594149,0.834773379
41108,0.197384297,0.964361675
41109,0.159261329,0.413720279
41110,0.63912762,0.694863947
41111,0.045443799,0.706895135
41112,0.085062988,0.134837568
41113,0.831869595,0.910768995
41114,0.227658835,0.634887265
41115,0.21303641,0.652437867
41116,0.18503157,0.143468815
41117,0.268544461,0.525185947
41118,0.263089267,0.703283363
41119,0.004767187,0.328248354
41120,0.049031433,0.857529382
41121,0.302285369,0.780873998
41122,0.084575934,0.063249106
41123,0.112668943,0.060055988
41124,0.232538792,0.918118907
41125,0.158553367,0.493406731
41126,0.178926558,0.168321919
41127,0.250799997,0.321871043
41128,0.135635939,0.373023992
41129,0.0273624,0.120214389
41130,0.062190737,0.59296995
41131,0.108175593,0.305883288
41132,0.433930388,0.578689555
41133,0.154671667,0.702148629
41134,0.06863614,0.23548879
41135,0.033376962,0.017172612
41136,0.23698517,0.386957643
41137,0.035831812,0.036581742
41138,0.078613942,0.226694951
41139,0.84562232,0.909762521
41140,0.070451471,0.11243706
41141,0.356616449,0.391053532
41142,0.212834395,0.215541367
41143,0.081752066,0.562976021
41144,0.247899157,0.460822091
41145,0.527785648,0.893868162
41146,0.759873752,0.299192745
41147,0.061696103,0.241471889
41148,0.035714377,0.010569749
41149,0.026705314,0.078166386
41150,0.091056943,0.349995563
41151,0.056042852,0.916464122
41152,0.538478354,0.853338895
41153,0.026406528,0.219229012
41154,0.068161526,0.138049148
41155,0.122994092,0.333628648
41156,0.006617265,0.019947148
41157,0.054428357,0.670044155
41158,0.618381627,0.501852774
41159,0.12757935,0.339120664
41160,0.19975895,0.54317103
41161,0.025057111,0.066768875
41162,0.055702665,0.239390903
41163,0.102712861,0.186252272
41164,0.068240934,0.450475206
41165,0.697257342,0.710849958
41166,0.08214509,0.863674931
41167,0.067712475,0.938384012
41168,0.267755609,0.100170746
41169,0.063414095,0.603949478
41170,0.236368556,0.466652291
41171,0.675081898,0.935343851
41172,0.186876987,0.830065105
41173,0.041617835,0.082650422
41174,0.473712454,0.513380127
41175,0.068352724,0.644020229
41176,0.085800235,0.237601053
41177,0.176719798,0.942516004
41178,0.068393035,0.238922008
41179,0.05291125,0.213954706
41180,0.080195554,0.135440554
41181,0.415612755,0.577147322
41182,0.050099821,0.150385545
41183,0.099889569,0.141361267
41184,0.285579511,0.641118097
41185,0.153694886,0.16606064
41186,0.026494187,0.68449328
41187,0.036203686,0.033657924
41188,0.79554512,0.917365756
41189,0.007780809,0.05148354
41190,0.564062023,0.606978528
41191,0.830988862,0.544057306
41192,0.107472991,0.203089902
41193,0.346071605,0.984661382
41194,0.433180387,0.294186331
41195,0.057346262,0.013486537
41196,0.304513495,0.685211673
41197,0.049098453,0.078396793
41198,0.208221002,0.806407104
41199,0.119330152,0.954723381
41200,0.156353853,0.133960476
41201,0.008287505,0.018223763
41202,0.862233281,0.956013034
41203,0.753370701,0.48822466
41204,0.124014048,0.244354833
41205,0.015358735,0.057780771
41206,0.193098861,0.132486731
41207,0.009307115,0.079923617
41208,0.130696327,0.149576712
41209,0.202866696,0.636429123
41210,0.263682857,0.620245801
41211,0.036031496,0.327543557
41212,0.422670261,0.512968677
41213,0.088748775,0.361739276
41214,0.903292699,0.932369984
41215,0.060254013,0.480590318
41216,0.085590252,0.109369376
41217,0.08251099,0.315382079
41218,0.05308478,0.231082352
41219,0.126538216,0.081931062
41220,0.035353721,0.191526536
41221,0.346111292,0.61380807
41222,0.074204488,0.948924978
41223,0.712229532,0.938270769
41224,0.1712773,0.749201282
41225,0.005942468,0.002376681
41226,0.359662618,0.694185811
41227,0.025852425,0.168713727
41228,0.059191763,0.321126833
41229,0.173359633,0.683086217
41230,0.053753046,0.526983318
41231,0.085624276,0.344423464
41232,0.068515538,0.099174125
41233,0.169189291,0.879336864
41234,0.115239459,0.135289368
41235,0.854983733,0.901121709
41236,0.065993426,0.252289497
41237,0.269533278,0.331310612
41238,0.690337388,0.874231993
41239,0.006667449,0.013214411
41240,0.021059972,0.105118345
41241,0.183542778,0.278724592
41242,0.028456435,0.168408193
41243,0.122068719,0.251811164
41244,0.05903606,0.221145306
41245,0.26124789,0.326707148
41246,0.150081904,0.163076008
41247,0.217430358,0.424751489
41248,0.728879798,0.869370822
41249,0.784208804,0.838633024
41250,0.1804582,0.652820885
41251,0.075888004,0.587444288
41252,0.160038123,0.96767178
41253,0.784672534,0.960056841
41254,0.057177533,0.024929575
